accuracy,epoch,step,train_acc,train_loss,val_acc,val_loss
,2,2579,0.934145450592041,,,
,3,2599,,0.1575254648923874,,
,3,2649,,0.08662929385900497,,
,3,2699,,0.14712555706501007,,
,3,2749,,0.23745481669902802,,
,3,2799,,0.27303534746170044,,
,3,2849,,0.16198080778121948,,
,3,2899,,0.4457870423793793,,
,3,2949,,0.17835071682929993,,
,3,2999,,0.12263098359107971,,
,3,3049,,0.20292271673679352,,
,3,3099,,0.11828052252531052,,
,3,3149,,0.11414439976215363,,
,3,3199,,0.18294131755828857,,
,3,3249,,0.15971510112285614,,
,3,3299,,0.28924477100372314,,
,3,3349,,0.1236494779586792,,
,3,3399,,0.10991925001144409,,
,3,3439,,,0.9273999929428101,0.2413310557603836
,3,3439,0.9464181661605835,,,
,4,3449,,0.12499378621578217,,
,4,3499,,0.14565856754779816,,
,4,3549,,0.1504674255847931,,
,4,3599,,0.12582847476005554,,
,4,3649,,0.1327020823955536,,
,4,3699,,0.24399587512016296,,
,4,3749,,0.09275008738040924,,
,4,3799,,0.1522642821073532,,
,4,3849,,0.14730195701122284,,
,4,3899,,0.052197571843862534,,
,4,3949,,0.1539805382490158,,
,4,3999,,0.11240551620721817,,
,4,4049,,0.18106220662593842,,
,4,4099,,0.05393112823367119,,
,4,4149,,0.2260921597480774,,
,4,4199,,0.22508490085601807,,
,4,4249,,0.22137583792209625,,
,4,4299,,0.17200876772403717,,
,4,4299,,,0.9441999793052673,0.18805569410324097
,4,4299,0.9543636441230774,,,
,5,4349,,0.1606842428445816,,
,5,4399,,0.0962601825594902,,
,5,4449,,0.26705843210220337,,
,5,4499,,0.09971288591623306,,
,5,4549,,0.12423313409090042,,
,5,4599,,0.051263924688100815,,
,5,4649,,0.3621867597103119,,
,5,4699,,0.11084815859794617,,
,5,4749,,0.2616560757160187,,
,5,4799,,0.11999307572841644,,
,5,4849,,0.12948742508888245,,
,5,4899,,0.29929670691490173,,
,5,4949,,0.06848432868719101,,
,5,4999,,0.13882584869861603,,
,5,5049,,0.12217191606760025,,
,5,5099,,0.13614621758460999,,
,5,5149,,0.0813862532377243,,
,5,5159,,,0.9531999826431274,0.15910711884498596
,5,5159,0.9606545567512512,,,
,6,5199,,0.21953421831130981,,
,6,5249,,0.09088537096977234,,
,6,5299,,0.02523217536509037,,
,6,5349,,0.21174488961696625,,
,6,5399,,0.17054688930511475,,
,6,5449,,0.08522627502679825,,
,6,5499,,0.12435291707515717,,
,6,5549,,0.07367561012506485,,
,6,5599,,0.03656231611967087,,
,6,5649,,0.10339333862066269,,
,6,5699,,0.18837116658687592,,
,6,5749,,0.08878906816244125,,
,6,5799,,0.1835341453552246,,
,6,5849,,0.06753265857696533,,
,6,5899,,0.09323639422655106,,
,6,5949,,0.2598869502544403,,
,6,5999,,0.040470004081726074,,
,6,6019,,,0.9599999785423279,0.14602969586849213
,6,6019,0.9650909304618835,,,
,7,6049,,0.3023217022418976,,
,7,6099,,0.04817310348153114,,
,7,6149,,0.11591234803199768,,
,7,6199,,0.16128264367580414,,
,7,6249,,0.2180434763431549,,
,7,6299,,0.16887594759464264,,
,7,6349,,0.05952850729227066,,
,7,6399,,0.08765453845262527,,
,7,6449,,0.06736966967582703,,
,7,6499,,0.07126418501138687,,
,7,6549,,0.04598547890782356,,
,7,6599,,0.21930988132953644,,
,7,6649,,0.046811990439891815,,
,7,6699,,0.0451618917286396,,
,7,6749,,0.1422227919101715,,
,7,6799,,0.11898821592330933,,
,7,6849,,0.12630784511566162,,
,7,6879,,,0.9580000042915344,0.1452963948249817
,7,6879,0.9689454436302185,,,
,8,6899,,0.11164314299821854,,
,8,6949,,0.02965296059846878,,
,8,6999,,0.1556972861289978,,
,8,7049,,0.18384458124637604,,
,8,7099,,0.14046724140644073,,
,8,7149,,0.019723352044820786,,
,8,7199,,0.024406172335147858,,
,8,7249,,0.09620899707078934,,
,8,7299,,0.0226762518286705,,
,8,7349,,0.18515637516975403,,
,8,7399,,0.07787808030843735,,
,8,7449,,0.08767195791006088,,
,8,7499,,0.09822316467761993,,
,8,7549,,0.16571229696273804,,
,8,7599,,0.01777811162173748,,
,8,7649,,0.055359575897455215,,
,8,7699,,0.07092462480068207,,
,8,7739,,,0.9639999866485596,0.12953560054302216
,8,7739,0.971927285194397,,,
,9,7749,,0.03648371249437332,,
,9,7799,,0.08493862301111221,,
,9,7849,,0.16405363380908966,,
,9,7899,,0.18008911609649658,,
,9,7949,,0.06845415383577347,,
,9,7999,,0.02928190305829048,,
,9,8049,,0.03060559742152691,,
,9,8099,,0.08637571334838867,,
,9,8149,,0.0632956251502037,,
,9,8199,,0.077066570520401,,
,9,8249,,0.046569984406232834,,
,9,8299,,0.12150973826646805,,
,9,8349,,0.048140693455934525,,
,9,8399,,0.1814683973789215,,
,9,8449,,0.054872993379831314,,
,9,8499,,0.04476434364914894,,
,9,8549,,0.18672588467597961,,
,9,8599,,0.20249779522418976,,
,9,8599,,,0.9634000062942505,0.13080555200576782
,9,8599,0.973690927028656,,,
0.9742363691329956,10,8600,,,,
0.9634000062942505,10,8600,,,,
0.9649999737739563,10,8600,,,,
